fecha,distribuidora,provincia,municipio,subestacion,tension_kv,disponible_neta,ccaa
2026-05-01,Endesa,Huesca,Ansó,ANSO,45.0,0.0,
2025-10-01,Endesa,Málaga,Antequera,ANTEQUER,20.0,0.0,
2025-11-01,Endesa,Málaga,Antequera,ANTEQUER,20.0,0.0,
2025-12-01,Endesa,Málaga,Antequera,ANTEQUER,20.0,0.0,
2026-01-01,Endesa,Málaga,Antequera,ANTEQUER,20.0,0.0,
2026-02-01,Endesa,Málaga,Antequera,ANTEQUER,20.0,0.0,
2026-03-01,Endesa,Málaga,Antequera,ANTEQUER,20.0,0.0,
2026-05-01,Endesa,Málaga,Antequera,ANTEQUER,20.0,0.0,
2025-10-01,Endesa,Málaga,Antequera,ANTEQUER,66.0,0.0,
2025-11-01,Endesa,Málaga,Antequera,ANTEQUER,66.0,0.0,
2025-12-01,Endesa,Málaga,Antequera,ANTEQUER,66.0,0.0,
2026-01-01,Endesa,Málaga,Antequera,ANTEQUER,66.0,0.0,
2026-02-01,Endesa,Málaga,Antequera,ANTEQUER,66.0,0.0,
2026-03-01,Endesa,Málaga,Antequera,ANTEQUER,66.0,0.0,
2026-05-01,Endesa,Málaga,Antequera,ANTEQUER,66.0,0.0,
2026-05-01,Endesa,Huelva,Lepe,ANTILLA,15.0,0.0,
2026-05-01,Endesa,Huelva,Lepe,ANTILLA,66.0,0.0,
2025-10-01,Endesa,Huesca,Caldearenas,ANZANIGO,15.0,0.0,
2025-11-01,Endesa,Huesca,Caldearenas,ANZANIGO,15.0,0.0,
2025-12-01,Endesa,Huesca,Caldearenas,ANZANIGO,15.0,0.0,
2026-01-01,Endesa,Huesca,Caldearenas,ANZANIGO,15.0,0.0,
2026-02-01,Endesa,Huesca,Caldearenas,ANZANIGO,15.0,0.0,
2026-03-01,Endesa,Huesca,Caldearenas,ANZANIGO,15.0,0.0,
2026-05-01,Endesa,Huesca,Caldearenas,ANZANIGO,15.0,0.0,
2025-10-01,Endesa,Huesca,Caldearenas,ANZANIGO,45.0,0.0,
2025-11-01,Endesa,Huesca,Caldearenas,ANZANIGO,45.0,0.0,
2025-12-01,Endesa,Huesca,Caldearenas,ANZANIGO,45.0,0.0,
2026-01-01,Endesa,Huesca,Caldearenas,ANZANIGO,45.0,0.0,
2026-02-01,Endesa,Huesca,Caldearenas,ANZANIGO,45.0,0.0,
2026-03-01,Endesa,Huesca,Caldearenas,ANZANIGO,45.0,0.0,
2026-05-01,Endesa,Huesca,Caldearenas,ANZANIGO,45.0,0.0,
2025-10-01,Endesa,"Palmas, Las","Palmas de Gran Canaria, Las",APOLINARIO,20.0,36.3,
2025-11-01,Endesa,"Palmas, Las","Palmas de Gran Canaria, Las",APOLINARIO,20.0,36.3,
2025-12-01,Endesa,"Palmas, Las","Palmas de Gran Canaria, Las",APOLINARIO,20.0,36.29,
2026-01-01,Endesa,"Palmas, Las","Palmas de Gran Canaria, Las",APOLINARIO,20.0,36.29,
2026-02-01,Endesa,"Palmas, Las","Palmas de Gran Canaria, Las",APOLINARIO,20.0,36.29,
2026-03-01,Endesa,"Palmas, Las","Palmas de Gran Canaria, Las",APOLINARIO,20.0,36.29,
2026-05-01,Endesa,"Palmas, Las","Palmas de Gran Canaria, Las",APOLINARIO,20.0,36.29,
2025-10-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,10.0,0.0,
2025-11-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,10.0,0.0,
2025-12-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,10.0,0.0,
2026-01-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,10.0,0.0,
2026-02-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,10.0,0.0,
2026-03-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,10.0,0.0,
2026-05-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,10.0,0.0,
2025-10-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,45.0,0.0,
2025-11-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,45.0,0.0,
2025-12-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,45.0,0.0,
2026-01-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,45.0,0.0,
2026-02-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,45.0,0.0,
2026-03-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,45.0,0.0,
2026-05-01,Endesa,Zaragoza,Zaragoza,ARAGONIA,45.0,0.0,
2025-10-01,Endesa,Sevilla,Paradas,ARAHAL,15.0,0.0,
2025-11-01,Endesa,Sevilla,Paradas,ARAHAL,15.0,0.0,
2025-12-01,Endesa,Sevilla,Paradas,ARAHAL,15.0,0.0,
2026-01-01,Endesa,Sevilla,Paradas,ARAHAL,15.0,0.0,
2026-02-01,Endesa,Sevilla,Paradas,ARAHAL,15.0,0.0,
2026-03-01,Endesa,Sevilla,Paradas,ARAHAL,15.0,0.0,
2026-05-01,Endesa,Sevilla,Paradas,ARAHAL,15.0,0.0,
2025-10-01,Endesa,Sevilla,Paradas,ARAHAL,66.0,0.0,
2025-11-01,Endesa,Sevilla,Paradas,ARAHAL,66.0,0.0,
2025-12-01,Endesa,Sevilla,Paradas,ARAHAL,66.0,0.0,
2026-01-01,Endesa,Sevilla,Paradas,ARAHAL,66.0,0.0,
2026-02-01,Endesa,Sevilla,Paradas,ARAHAL,66.0,0.0,
2026-03-01,Endesa,Sevilla,Paradas,ARAHAL,66.0,0.0,
2026-05-01,Endesa,Sevilla,Paradas,ARAHAL,66.0,0.0,
2025-10-01,Endesa,Málaga,Archidona,ARCHIDON,20.0,0.0,
2025-11-01,Endesa,Málaga,Archidona,ARCHIDON,20.0,0.0,
2025-12-01,Endesa,Málaga,Archidona,ARCHIDON,20.0,0.0,
2026-01-01,Endesa,Málaga,Archidona,ARCHIDON,20.0,0.0,
2026-02-01,Endesa,Málaga,Archidona,ARCHIDON,20.0,0.0,
2026-03-01,Endesa,Málaga,Archidona,ARCHIDON,20.0,0.0,
2026-05-01,Endesa,Málaga,Archidona,ARCHIDON,20.0,0.0,
2025-10-01,Endesa,Málaga,Archidona,ARCHIDON,66.0,0.0,
2025-11-01,Endesa,Málaga,Archidona,ARCHIDON,66.0,0.0,
2025-12-01,Endesa,Málaga,Archidona,ARCHIDON,66.0,0.0,
2026-01-01,Endesa,Málaga,Archidona,ARCHIDON,66.0,0.0,
2026-02-01,Endesa,Málaga,Archidona,ARCHIDON,66.0,0.0,
2026-03-01,Endesa,Málaga,Archidona,ARCHIDON,66.0,0.0,
2026-05-01,Endesa,Málaga,Archidona,ARCHIDON,66.0,0.0,
2025-10-01,Endesa,Málaga,Archidona,ARCHIDON,132.0,0.0,
2025-11-01,Endesa,Málaga,Archidona,ARCHIDON,132.0,0.0,
2025-12-01,Endesa,Málaga,Archidona,ARCHIDON,132.0,0.0,
2026-01-01,Endesa,Málaga,Archidona,ARCHIDON,132.0,0.0,
2026-02-01,Endesa,Málaga,Archidona,ARCHIDON,132.0,0.0,
2026-03-01,Endesa,Málaga,Archidona,ARCHIDON,132.0,0.0,
2026-05-01,Endesa,Málaga,Archidona,ARCHIDON,132.0,0.0,
2025-10-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,15.0,0.0,
2025-11-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,15.0,0.0,
2025-12-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,15.0,0.0,
2026-01-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,15.0,0.0,
2026-02-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,15.0,0.0,
2026-03-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,15.0,0.0,
2026-05-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,15.0,0.0,
2025-10-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,66.0,0.0,
2025-11-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,66.0,0.0,
2025-12-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,66.0,0.0,
2026-01-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,66.0,0.0,
2026-02-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,66.0,0.0,
2026-03-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,66.0,0.0,
2026-05-01,Endesa,Cádiz,Arcos de la Frontera,ARCOS,66.0,0.0,
2025-10-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,15.0,0.0,
2025-11-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,15.0,0.0,
2025-12-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,15.0,0.0,
2026-01-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,15.0,0.0,
2026-02-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,15.0,0.0,
2026-03-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,15.0,0.0,
2026-05-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,15.0,0.0,
2025-10-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,132.0,0.0,
2025-11-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,132.0,0.0,
2025-12-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,132.0,0.0,
2026-01-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,132.0,0.0,
2026-02-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,132.0,0.0,
2026-03-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,132.0,0.0,
2026-05-01,Endesa,Zaragoza,Zaragoza,ARCOSUR,132.0,0.0,
2025-10-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,15.0,0.0,
2025-11-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,15.0,0.0,
2025-12-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,15.0,0.0,
2026-01-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,15.0,0.0,
2026-02-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,15.0,0.0,
2026-03-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,15.0,0.0,
2026-05-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,15.0,0.0,
2025-10-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,66.0,0.0,
2025-11-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,66.0,0.0,
2025-12-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,66.0,0.0,
2026-01-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,66.0,0.0,
2026-02-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,66.0,0.0,
2026-03-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,66.0,0.0,
2026-05-01,Endesa,Cádiz,Jerez de la Frontera,AREASUR,66.0,0.0,
2025-10-01,Endesa,"Balears, Illes",Palma,ARENAL,15.0,10.1,
2025-11-01,Endesa,"Balears, Illes",Palma,ARENAL,15.0,10.1,
2025-12-01,Endesa,"Balears, Illes",Palma,ARENAL,15.0,12.81,
2026-01-01,Endesa,"Balears, Illes",Palma,ARENAL,15.0,21.01,
2026-02-01,Endesa,"Balears, Illes",Palma,ARENAL,15.0,21.01,
2026-03-01,Endesa,"Balears, Illes",Palma,ARENAL,15.0,20.62,
2026-05-01,Endesa,"Balears, Illes",Palma,ARENAL,15.0,16.14,
2025-10-01,Endesa,Córdoba,Montoro,ARENOSO,66.0,0.0,
2025-11-01,Endesa,Córdoba,Montoro,ARENOSO,66.0,0.0,
2025-12-01,Endesa,Córdoba,Montoro,ARENOSO,66.0,0.0,
2026-01-01,Endesa,Córdoba,Montoro,ARENOSO,66.0,0.0,
2026-02-01,Endesa,Córdoba,Montoro,ARENOSO,66.0,0.0,
2026-03-01,Endesa,Córdoba,Montoro,ARENOSO,66.0,0.0,
2026-05-01,Endesa,Córdoba,Montoro,ARENOSO,66.0,0.0,
2025-10-01,Endesa,Sevilla,Alcalá de Guadaíra,ARGON,66.0,0.0,
2025-11-01,Endesa,Sevilla,Alcalá de Guadaíra,ARGON,66.0,0.0,
2025-12-01,Endesa,Sevilla,Alcalá de Guadaíra,ARGON,66.0,0.0,
2026-01-01,Endesa,Sevilla,Alcalá de Guadaíra,ARGON,66.0,0.0,
2026-02-01,Endesa,Sevilla,Alcalá de Guadaíra,ARGON,66.0,0.0,
2026-03-01,Endesa,Sevilla,Alcalá de Guadaíra,ARGON,66.0,0.0,
2026-05-01,Endesa,Sevilla,Alcalá de Guadaíra,ARGON,66.0,0.0,
2025-10-01,Endesa,Huesca,Foradada del Toscar,ARGONE,110.0,0.0,
2025-11-01,Endesa,Huesca,Foradada del Toscar,ARGONE,110.0,0.0,
2025-12-01,Endesa,Huesca,Foradada del Toscar,ARGONE,110.0,0.0,
2026-01-01,Endesa,Huesca,Foradada del Toscar,ARGONE,110.0,0.0,
2026-02-01,Endesa,Huesca,Foradada del Toscar,ARGONE,110.0,0.0,
2026-03-01,Endesa,Huesca,Foradada del Toscar,ARGONE,110.0,0.0,
2026-05-01,Endesa,Huesca,Foradada del Toscar,ARGONE,110.0,0.0,
2025-10-01,Endesa,"Palmas, Las",Mogán,ARGUINEGUI,20.0,42.5,
2025-11-01,Endesa,"Palmas, Las",Mogán,ARGUINEGUI,20.0,42.5,
2025-12-01,Endesa,"Palmas, Las",Mogán,ARGUINEGUI,20.0,41.75,
2026-01-01,Endesa,"Palmas, Las",Mogán,ARGUINEGUI,20.0,41.65,
2026-02-01,Endesa,"Palmas, Las",Mogán,ARGUINEGUI,20.0,41.65,
2026-03-01,Endesa,"Palmas, Las",Mogán,ARGUINEGUI,20.0,41.29,
2026-05-01,Endesa,"Palmas, Las",Mogán,ARGUINEGUI,20.0,41.06,
2025-10-01,Endesa,Santa Cruz de Tenerife,Arico,ARICO_2,20.0,15.3,
2025-11-01,Endesa,Santa Cruz de Tenerife,Arico,ARICO_2,20.0,15.3,
2025-12-01,Endesa,Santa Cruz de Tenerife,Arico,ARICO_2,20.0,15.34,
2026-01-01,Endesa,Santa Cruz de Tenerife,Arico,ARICO_2,20.0,15.34,
2026-02-01,Endesa,Santa Cruz de Tenerife,Arico,ARICO_2,20.0,15.34,
2026-03-01,Endesa,Santa Cruz de Tenerife,Arico,ARICO_2,20.0,15.34,
2026-05-01,Endesa,Santa Cruz de Tenerife,Arico,ARICO_2,20.0,15.34,
2025-10-01,Endesa,Zaragoza,Ariza,ARIZA,15.0,0.0,
2025-11-01,Endesa,Zaragoza,Ariza,ARIZA,15.0,0.0,
2025-12-01,Endesa,Zaragoza,Ariza,ARIZA,15.0,0.0,
2026-01-01,Endesa,Zaragoza,Ariza,ARIZA,15.0,0.0,
2026-02-01,Endesa,Zaragoza,Ariza,ARIZA,15.0,0.0,
2026-03-01,Endesa,Zaragoza,Ariza,ARIZA,15.0,0.0,
2026-05-01,Endesa,Zaragoza,Ariza,ARIZA,15.0,0.0,
2025-10-01,Endesa,Zaragoza,Ariza,ARIZA,45.0,0.0,
2025-11-01,Endesa,Zaragoza,Ariza,ARIZA,45.0,0.0,
2025-12-01,Endesa,Zaragoza,Ariza,ARIZA,45.0,0.0,
2026-01-01,Endesa,Zaragoza,Ariza,ARIZA,45.0,0.0,
2026-02-01,Endesa,Zaragoza,Ariza,ARIZA,45.0,0.0,
2026-03-01,Endesa,Zaragoza,Ariza,ARIZA,45.0,0.0,
2026-05-01,Endesa,Zaragoza,Ariza,ARIZA,45.0,0.0,
2025-10-01,Endesa,Sevilla,Sevilla,ARJONA,20.0,0.0,
2025-11-01,Endesa,Sevilla,Sevilla,ARJONA,20.0,0.0,
2025-12-01,Endesa,Sevilla,Sevilla,ARJONA,20.0,0.0,
2026-01-01,Endesa,Sevilla,Sevilla,ARJONA,20.0,0.0,
2026-02-01,Endesa,Sevilla,Sevilla,ARJONA,20.0,0.0,
2026-03-01,Endesa,Sevilla,Sevilla,ARJONA,20.0,0.0,
2026-05-01,Endesa,Sevilla,Sevilla,ARJONA,20.0,0.0,
2025-10-01,Endesa,Sevilla,Sevilla,ARJONA,66.0,0.0,
2025-11-01,Endesa,Sevilla,Sevilla,ARJONA,66.0,0.0,
2025-12-01,Endesa,Sevilla,Sevilla,ARJONA,66.0,0.0,
2026-01-01,Endesa,Sevilla,Sevilla,ARJONA,66.0,0.0,
2026-02-01,Endesa,Sevilla,Sevilla,ARJONA,66.0,0.0,
2026-03-01,Endesa,Sevilla,Sevilla,ARJONA,66.0,0.0,
2026-05-01,Endesa,Sevilla,Sevilla,ARJONA,66.0,0.0,
2025-10-01,Endesa,Huesca,Monzón,ARMENTERA,25.0,0.0,
2025-11-01,Endesa,Huesca,Monzón,ARMENTERA,25.0,0.0,
2025-12-01,Endesa,Huesca,Monzón,ARMENTERA,25.0,0.0,
2026-01-01,Endesa,Huesca,Monzón,ARMENTERA,25.0,0.0,
2026-02-01,Endesa,Huesca,Monzón,ARMENTERA,25.0,0.0,
2026-03-01,Endesa,Huesca,Monzón,ARMENTERA,25.0,0.0,
2026-05-01,Endesa,Huesca,Monzón,ARMENTERA,25.0,0.0,
2025-10-01,Endesa,Huesca,Monzón,ARMENTERA,132.0,0.0,
2025-11-01,Endesa,Huesca,Monzón,ARMENTERA,132.0,0.0,
2025-12-01,Endesa,Huesca,Monzón,ARMENTERA,132.0,0.0,
2026-01-01,Endesa,Huesca,Monzón,ARMENTERA,132.0,0.0,
2026-02-01,Endesa,Huesca,Monzón,ARMENTERA,132.0,0.0,
2026-03-01,Endesa,Huesca,Monzón,ARMENTERA,132.0,0.0,
2026-05-01,Endesa,Huesca,Monzón,ARMENTERA,132.0,0.0,
2025-10-01,Endesa,Santa Cruz de Tenerife,Arona,ARONA,20.0,10.5,
2025-11-01,Endesa,Santa Cruz de Tenerife,Arona,ARONA,20.0,10.5,
2025-12-01,Endesa,Santa Cruz de Tenerife,Arona,ARONA,20.0,10.48,
2026-01-01,Endesa,Santa Cruz de Tenerife,Arona,ARONA,20.0,10.48,
2026-02-01,Endesa,Santa Cruz de Tenerife,Arona,ARONA,20.0,10.48,
2026-03-01,Endesa,Santa Cruz de Tenerife,Arona,ARONA,20.0,18.48,
2026-05-01,Endesa,Santa Cruz de Tenerife,Arona,ARONA,20.0,18.18,
2025-10-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,15.0,0.0,
2025-11-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,15.0,0.0,
2025-12-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,15.0,3.28,
2026-01-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,15.0,3.28,
2026-02-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,15.0,3.28,
2026-03-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,15.0,0.0,
2026-05-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,15.0,3.39,
2025-10-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,66.0,0.0,
2025-11-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,66.0,0.0,
2025-12-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,66.0,9.58,
2026-01-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,66.0,10.54,
2026-02-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,66.0,10.54,
2026-03-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,66.0,0.0,
2026-05-01,Endesa,Badajoz,Arroyo de San Serván,ARROYO,66.0,3.39,
2025-10-01,Endesa,"Balears, Illes",Artà,ARTA,15.0,11.5,
2025-11-01,Endesa,"Balears, Illes",Artà,ARTA,15.0,11.5,
2025-12-01,Endesa,"Balears, Illes",Artà,ARTA,15.0,12.76,
2026-01-01,Endesa,"Balears, Illes",Artà,ARTA,15.0,12.74,
2026-02-01,Endesa,"Balears, Illes",Artà,ARTA,15.0,12.74,
2026-03-01,Endesa,"Balears, Illes",Artà,ARTA,15.0,12.2,
2026-05-01,Endesa,"Balears, Illes",Artà,ARTA,15.0,11.86,
2025-10-01,Endesa,Lleida,Naut Aran,ARTIES,25.0,0.0,
2025-11-01,Endesa,Lleida,Naut Aran,ARTIES,25.0,0.0,
2025-12-01,Endesa,Lleida,Naut Aran,ARTIES,25.0,0.0,
2026-01-01,Endesa,Lleida,Naut Aran,ARTIES,25.0,0.0,
2026-02-01,Endesa,Lleida,Naut Aran,ARTIES,25.0,0.0,
2026-03-01,Endesa,Lleida,Naut Aran,ARTIES,25.0,0.0,
2026-05-01,Endesa,Lleida,Naut Aran,ARTIES,25.0,0.0,
2025-10-01,Endesa,Lleida,Naut Aran,ARTIES,110.0,0.0,
2025-11-01,Endesa,Lleida,Naut Aran,ARTIES,110.0,0.0,
2025-12-01,Endesa,Lleida,Naut Aran,ARTIES,110.0,0.0,
2026-01-01,Endesa,Lleida,Naut Aran,ARTIES,110.0,0.0,
2026-02-01,Endesa,Lleida,Naut Aran,ARTIES,110.0,0.0,
2026-03-01,Endesa,Lleida,Naut Aran,ARTIES,110.0,0.0,
2026-05-01,Endesa,Lleida,Naut Aran,ARTIES,110.0,0.0,
2025-10-01,Endesa,"Palmas, Las",Arucas,ARUCAS,20.0,52.7,
2025-11-01,Endesa,"Palmas, Las",Arucas,ARUCAS,20.0,52.7,
2025-12-01,Endesa,"Palmas, Las",Arucas,ARUCAS,20.0,52.99,
2026-01-01,Endesa,"Palmas, Las",Arucas,ARUCAS,20.0,52.99,
2026-02-01,Endesa,"Palmas, Las",Arucas,ARUCAS,20.0,52.99,
2026-03-01,Endesa,"Palmas, Las",Arucas,ARUCAS,20.0,52.99,
2026-05-01,Endesa,"Palmas, Las",Arucas,ARUCAS,20.0,52.99,
2025-10-01,Endesa,Cádiz,Rota,ARVINA,15.0,0.0,
2025-11-01,Endesa,Cádiz,Rota,ARVINA,15.0,0.0,
2025-12-01,Endesa,Cádiz,Rota,ARVINA,15.0,0.0,
2026-01-01,Endesa,Cádiz,Rota,ARVINA,15.0,0.0,
2026-02-01,Endesa,Cádiz,Rota,ARVINA,15.0,0.0,
2026-03-01,Endesa,Cádiz,Rota,ARVINA,15.0,31.34,
2026-05-01,Endesa,Cádiz,Rota,ARVINA,15.0,0.0,
2025-10-01,Endesa,Cádiz,Rota,ARVINA,66.0,0.0,
2025-11-01,Endesa,Cádiz,Rota,ARVINA,66.0,0.0,
2025-12-01,Endesa,Cádiz,Rota,ARVINA,66.0,0.0,
2026-01-01,Endesa,Cádiz,Rota,ARVINA,66.0,0.0,
2026-02-01,Endesa,Cádiz,Rota,ARVINA,66.0,0.0,
2026-03-01,Endesa,Cádiz,Rota,ARVINA,66.0,37.33,
2026-05-01,Endesa,Cádiz,Rota,ARVINA,66.0,0.0,
2025-10-01,Endesa,Tarragona,Ascó,ASCO,110.0,0.0,
2025-11-01,Endesa,Tarragona,Ascó,ASCO,110.0,0.0,
2025-12-01,Endesa,Tarragona,Ascó,ASCO,110.0,0.0,
2026-01-01,Endesa,Tarragona,Ascó,ASCO,110.0,0.0,
2026-02-01,Endesa,Tarragona,Ascó,ASCO,110.0,0.0,
2026-03-01,Endesa,Tarragona,Ascó,ASCO,110.0,0.0,
2026-05-01,Endesa,Tarragona,Ascó,ASCO,110.0,0.0,
2025-10-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,25.0,64.3,
2025-11-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,25.0,64.3,
2025-12-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,25.0,65.93,
2026-01-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,25.0,65.97,
2026-02-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,25.0,65.97,
2026-03-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,25.0,65.82,
2026-05-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,25.0,65.73,
2025-10-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,110.0,120.8,
2025-11-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,110.0,120.8,
2025-12-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,110.0,117.96,
2026-01-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,110.0,118.0,
2026-02-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,110.0,118.0,
2026-03-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,110.0,117.84,
2026-05-01,Endesa,Barcelona,Montcada i Reixac,ASLAND,110.0,117.76,
2025-10-01,Endesa,Granada,Atarfe,ATARFE,20.0,0.0,
2025-11-01,Endesa,Granada,Atarfe,ATARFE,20.0,0.0,
2025-12-01,Endesa,Granada,Atarfe,ATARFE,20.0,0.0,
2026-01-01,Endesa,Granada,Atarfe,ATARFE,20.0,0.0,
2026-02-01,Endesa,Granada,Atarfe,ATARFE,20.0,0.0,
2026-03-01,Endesa,Granada,Atarfe,ATARFE,20.0,0.0,
2026-05-01,Endesa,Granada,Atarfe,ATARFE,20.0,0.0,
2025-10-01,Endesa,Granada,Atarfe,ATARFE,66.0,0.0,
2025-11-01,Endesa,Granada,Atarfe,ATARFE,66.0,0.0,
2025-12-01,Endesa,Granada,Atarfe,ATARFE,66.0,0.0,
2026-01-01,Endesa,Granada,Atarfe,ATARFE,66.0,0.0,
2026-02-01,Endesa,Granada,Atarfe,ATARFE,66.0,0.0,
2026-03-01,Endesa,Granada,Atarfe,ATARFE,66.0,-8.15,
2026-05-01,Endesa,Granada,Atarfe,ATARFE,66.0,-8.15,
2025-10-01,Endesa,Zaragoza,Ateca,ATECA,15.0,0.0,
2025-11-01,Endesa,Zaragoza,Ateca,ATECA,15.0,0.0,
2025-12-01,Endesa,Zaragoza,Ateca,ATECA,15.0,0.0,
2026-01-01,Endesa,Zaragoza,Ateca,ATECA,15.0,0.0,
2026-02-01,Endesa,Zaragoza,Ateca,ATECA,15.0,0.0,
2026-03-01,Endesa,Zaragoza,Ateca,ATECA,15.0,0.0,
2026-05-01,Endesa,Zaragoza,Ateca,ATECA,15.0,0.0,
2025-10-01,Endesa,Zaragoza,Ateca,ATECA,45.0,0.0,
2025-11-01,Endesa,Zaragoza,Ateca,ATECA,45.0,0.0,
2025-12-01,Endesa,Zaragoza,Ateca,ATECA,45.0,0.0,
2026-01-01,Endesa,Zaragoza,Ateca,ATECA,45.0,0.0,
2026-02-01,Endesa,Zaragoza,Ateca,ATECA,45.0,0.0,
2026-03-01,Endesa,Zaragoza,Ateca,ATECA,45.0,0.0,
2026-05-01,Endesa,Zaragoza,Ateca,ATECA,45.0,0.0,
2025-10-01,Endesa,Cádiz,Tarifa,ATLANTER,20.0,0.0,
2025-11-01,Endesa,Cádiz,Tarifa,ATLANTER,20.0,0.0,
2025-12-01,Endesa,Cádiz,Tarifa,ATLANTER,20.0,0.0,
2026-01-01,Endesa,Cádiz,Tarifa,ATLANTER,20.0,0.0,
2026-02-01,Endesa,Cádiz,Tarifa,ATLANTER,20.0,0.0,
2026-03-01,Endesa,Cádiz,Tarifa,ATLANTER,20.0,2.84,
2026-05-01,Endesa,Cádiz,Tarifa,ATLANTER,20.0,0.0,
2025-10-01,Endesa,Cádiz,Tarifa,ATLANTER,66.0,0.0,
2025-11-01,Endesa,Cádiz,Tarifa,ATLANTER,66.0,0.0,
2025-12-01,Endesa,Cádiz,Tarifa,ATLANTER,66.0,0.0,
2026-01-01,Endesa,Cádiz,Tarifa,ATLANTER,66.0,0.0,
2026-02-01,Endesa,Cádiz,Tarifa,ATLANTER,66.0,0.0,
2026-03-01,Endesa,Cádiz,Tarifa,ATLANTER,66.0,2.84,
2026-05-01,Endesa,Cádiz,Tarifa,ATLANTER,66.0,0.0,
2025-10-01,Endesa,Tarragona,Garcia,AUBALS,25.0,-4.9,
2025-11-01,Endesa,Tarragona,Garcia,AUBALS,25.0,-4.9,
