fecha,distribuidora,provincia,subestacion,tension_kv,disponible_neta,prev_disp,delta,mes,trimestre,año
2022-11-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barberà del Vallès,2.14231474,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.10328514,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.13780495,110.0,11.0,99.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.13789725,110.0,11.0,99.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.14892294,110.0,11.0,99.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.16924696,25.0,11.0,14.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.17209222,110.0,11.0,99.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.17992394,25.0,11.0,14.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.18223698,25.0,11.0,14.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.1895794,110.0,11.0,99.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.19273051,25.0,11.0,14.0,8,3,2023
2022-09-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,9,3,2022
2022-10-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,10,4,2022
2022-11-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,11,4,2022
2022-12-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,12,4,2022
2023-01-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,1,1,2023
2023-02-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,2,1,2023
2023-03-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,3,1,2023
2023-04-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,4,2,2023
2023-05-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,5,2,2023
2023-06-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,6,2,2023
2023-07-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,7,3,2023
2023-08-01,Endesa,Barcelona,Barcelona,2.19935338,25.0,11.0,14.0,8,3,2023
2022-09-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Lleida,"Baronia de Rialb, La",1.19705549,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Lleida,Bell-lloc d`Urgell,0.77732673,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Girona,Bellcaire d`Empordà,3.09835221,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,9,3,2022
2022-10-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,10,4,2022
2022-11-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,11,4,2022
2022-12-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,12,4,2022
2023-01-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,1,1,2023
2023-02-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,2,1,2023
2023-03-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,3,1,2023
2023-04-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,4,2,2023
2023-05-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,5,2,2023
2023-06-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,6,2,2023
2023-07-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,7,3,2023
2023-08-01,Endesa,Lleida,Benavent de Segrià,0.61498579,110.0,25.0,85.0,8,3,2023
2022-09-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,9,3,2022
2022-10-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,10,4,2022
2022-11-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,11,4,2022
2022-12-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,12,4,2022
2023-01-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,1,1,2023
2023-02-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,2,1,2023
2023-03-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,3,1,2023
2023-04-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,4,2,2023
2023-05-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,5,2,2023
2023-06-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,6,2,2023
2023-07-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,7,3,2023
2023-08-01,Endesa,Girona,Bescanó,2.69518193,132.0,25.0,107.0,8,3,2023
2022-09-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,9,3,2022
2022-10-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,10,4,2022
2022-11-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,11,4,2022
2022-12-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,12,4,2022
2023-01-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,1,1,2023
2023-02-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,2,1,2023
2023-03-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,3,1,2023
2023-04-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,4,2,2023
2023-05-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,5,2,2023
2023-06-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,6,2,2023
2023-07-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,7,3,2023
2023-08-01,Endesa,Huesca,Binéfar,0.30427256,110.0,9.3,100.7,8,3,2023
2022-10-01,Endesa,Baleares,Bunyola,2.68769849,0.0,-15.0,15.0,10,4,2022
2022-04-01,Endesa,Girona,C.ARO,25.0,111.6,100.5,11.099999999999994,4,2,2022
2021-10-01,Endesa,Cádiz,CADIZ,132.0,129.6,122.9,6.699999999999989,10,4,2021
2022-05-01,Endesa,Cádiz,CADIZ,132.0,26.5,20.3,6.199999999999999,5,2,2022
2022-05-01,Endesa,Baleares,CALABLAVA,15.0,5.4,-14.6,20.0,5,2,2022
2025-10-01,Endesa,"Balears, Illes",CALABLAVA,15.0,26.2,5.4,20.799999999999997,10,4,2025
2026-05-01,Endesa,"Balears, Illes",CALABLAVA,15.0,0.0,-13.29,13.29,5,2,2026
2022-03-01,Endesa,Barcelona,CALDERS,110.0,256.4,232.3,24.099999999999966,3,1,2022
2025-12-01,Endesa,Barcelona,CALDERS,110.0,94.2,54.2,40.0,12,4,2025
2026-03-01,Endesa,Barcelona,CALDERS,110.0,107.82,98.58,9.239999999999995,3,1,2026
2026-05-01,Endesa,Barcelona,CALDERS,110.0,136.74,107.82,28.920000000000016,5,2,2026
2022-03-01,Endesa,Barcelona,CALDERS,25.0,26.1,15.3,10.8,3,1,2022
2022-04-01,Endesa,Barcelona,CALELLA,110.0,194.2,175.0,19.19999999999999,4,2,2022
2022-04-01,Endesa,Barcelona,CALELLA,25.0,69.3,62.5,6.799999999999997,4,2,2022
2021-08-01,Endesa,Sevilla,CALONGE,132.0,41.3,24.7,16.599999999999998,8,3,2021
2021-10-01,Endesa,Sevilla,CALONGE,132.0,50.8,38.7,12.099999999999994,10,4,2021
2021-08-01,Endesa,Sevilla,CALONGE,20.0,41.3,24.7,16.599999999999998,8,3,2021
2021-10-01,Endesa,Sevilla,CALONGE,20.0,50.8,38.7,12.099999999999994,10,4,2021
2022-04-01,Endesa,Baleares,CALVIA,15.0,86.5,77.9,8.599999999999994,4,2,2022
2021-10-01,Endesa,Tarragona,CAMBRILS,110.0,33.5,22.4,11.100000000000001,10,4,2021
2022-04-01,Endesa,Tarragona,CAMBRILS,110.0,64.7,18.0,46.7,4,2,2022
2022-06-01,Endesa,Tarragona,CAMBRILS,110.0,113.8,61.6,52.199999999999996,6,2,2022
2025-12-01,Endesa,Tarragona,CAMBRILS,110.0,43.12,0.0,43.12,12,4,2025
2026-03-01,Endesa,Tarragona,CAMBRILS,110.0,55.82,39.32,16.5,3,1,2026
2021-11-01,Endesa,Tarragona,CAMBRILS,25.0,30.0,20.3,9.7,11,4,2021
2022-04-01,Endesa,Tarragona,CAMBRILS,25.0,64.7,18.0,46.7,4,2,2022
2022-06-01,Endesa,Tarragona,CAMBRILS,25.0,108.2,61.6,46.6,6,2,2022
2025-12-01,Endesa,Tarragona,CAMBRILS,25.0,43.12,0.0,43.12,12,4,2025
2026-03-01,Endesa,Tarragona,CAMBRILS,25.0,55.82,39.32,16.5,3,1,2026
2025-10-01,Endesa,Málaga,CAMPANIL,20.0,55.7,0.0,55.7,10,4,2025
2026-03-01,Endesa,Málaga,CAMPANIL,20.0,56.67,10.55,46.120000000000005,3,1,2026
2025-10-01,Endesa,Málaga,CAMPANIL,66.0,58.1,0.0,58.1,10,4,2025
2026-03-01,Endesa,Málaga,CAMPANIL,66.0,59.5,10.55,48.95,3,1,2026
2022-04-01,Endesa,Jaén,CAMPILLO,66.0,0.0,-22.9,22.9,4,2,2022
2021-09-01,Endesa,Sevilla,CANAMO,15.0,0.0,-10.3,10.3,9,3,2021
2022-04-01,Endesa,Barcelona,CANJARDI,25.0,151.1,136.2,14.900000000000006,4,2,2022
2022-04-01,Endesa,Barcelona,CANRUTI,110.0,159.7,143.7,16.0,4,2,2022
2026-05-01,Endesa,Barcelona,CANRUTI,110.0,46.2,27.37,18.830000000000002,5,2,2026
2022-04-01,Endesa,Barcelona,CANRUTI,25.0,143.5,129.1,14.400000000000006,4,2,2022
2026-05-01,Endesa,Barcelona,CANRUTI,25.0,45.87,27.37,18.499999999999996,5,2,2026
2022-04-01,Endesa,Córdoba,CANSINOS,20.0,14.9,0.0,14.9,4,2,2022
2026-05-01,Endesa,Córdoba,CANSINOS,20.0,-30.28,-40.17,9.89,5,2,2026
2022-04-01,Endesa,Córdoba,CANSINOS,66.0,25.8,0.0,25.8,4,2,2022
2022-03-01,Endesa,Sevilla,CANTOSAL,15.0,27.2,-0.1,27.3,3,1,2022
2025-10-01,Endesa,Sevilla,CANTOSAL,15.0,0.0,-20.0,20.0,10,4,2025
2022-03-01,Endesa,Sevilla,CANTOSAL,66.0,39.7,10.7,29.000000000000004,3,1,2022
2025-10-01,Endesa,Sevilla,CANTOSAL,66.0,0.0,-12.5,12.5,10,4,2025
2022-04-01,Endesa,Cádiz,CANUELO,66.0,120.5,102.5,18.0,4,2,2022
2025-12-01,Endesa,Sevilla,CARAMBOL,15.0,28.79,0.0,28.79,12,4,2025
2025-12-01,Endesa,Sevilla,CARAMBOL,66.0,28.79,0.0,28.79,12,4,2025
2022-04-01,Endesa,Córdoba,CARPIO,25.0,31.6,0.0,31.6,4,2,2022
2022-04-01,Endesa,Córdoba,CARPIO,66.0,31.6,0.0,31.6,4,2,2022
2021-10-01,Endesa,Las Palmas,CARRIZAL,20.0,-9.6,-15.9,6.300000000000001,10,4,2021
2021-12-01,Endesa,Las Palmas,CARRIZAL,20.0,17.1,-9.6,26.700000000000003,12,4,2021
2022-01-01,Endesa,Las Palmas,CARRIZAL,20.0,24.1,17.1,7.0,1,1,2022
2022-04-01,Endesa,Las Palmas,CARRIZAL,20.0,25.0,16.1,8.899999999999999,4,2,2022
2025-10-01,Endesa,"Palmas, Las",CARRIZAL,20.0,27.5,-2.7,30.2,10,4,2025
2022-01-01,Endesa,Huelva,CARTAYA,15.0,6.0,-9.0,15.0,1,1,2022
2022-02-01,Endesa,Huelva,CARTAYA,66.0,9.7,-0.1,9.799999999999999,2,1,2022
2021-12-01,Endesa,Cádiz,CARTUJA,66.0,315.7,270.5,45.19999999999999,12,4,2021
2022-01-01,Endesa,Cádiz,CARTUJA,66.0,359.0,315.7,43.30000000000001,1,1,2022
2025-10-01,Endesa,Cádiz,CARTUJA,66.0,0.0,-10.0,10.0,10,4,2025
2021-08-01,Endesa,Zaragoza,CASABLANCA,10.0,27.7,0.0,27.7,8,3,2021
