fecha,distribuidora,provincia,municipio,subestacion,tension_kv,disponible_bruta,disponible_neta,cap_gen_ocup,cap_gen_tram,ccaa
2023-11-02,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2023-12-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-01-02,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-02-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-03-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-04-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-05-16,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-06-03,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-07-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-08-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-09-02,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-10-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-11-04,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2024-12-02,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-01-02,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-02-03,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-03-03,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-04-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-05-05,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-06-02,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-07-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-08-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-09-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-10-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2025-12-01,REE,,,LA SAGRA,400,0.0,0.0,0.0,,Castilla-La Mancha
2022-08-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Comunidad de Madrid
2022-08-22,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2022-09-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2022-10-03,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2022-11-02,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2022-12-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-01-02,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-02-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-03-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-04-03,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-05-03,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-06-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-07-03,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-08-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-09-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-10-02,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-11-02,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2023-12-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2024-01-02,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2024-02-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2024-03-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2024-04-01,REE,,,LA SAGRA B,220,0.0,0.0,0.0,,Castilla-La Mancha
2022-08-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2022-08-22,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2022-09-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2022-10-03,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2022-11-02,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2022-12-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-01-02,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-02-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-03-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-04-03,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-05-03,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-06-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-07-03,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-08-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-09-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-10-02,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-11-02,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2023-12-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-01-02,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-02-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-03-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-04-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-05-16,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-06-03,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-07-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-08-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-09-02,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-10-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-11-04,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2024-12-02,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-01-02,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-02-03,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-03-03,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-04-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-05-05,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-06-02,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-07-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-08-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-09-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-10-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2025-12-01,REE,,,LA SECUITA,220,0.0,0.0,0.0,,Cataluña
2022-08-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2022-08-22,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2022-09-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2022-10-03,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2022-11-02,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2022-12-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-01-02,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-02-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-03-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-04-03,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-05-03,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-06-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-07-03,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-08-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-09-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-10-02,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-11-02,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2023-12-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-01-02,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-02-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-03-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-04-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-05-16,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-06-03,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-07-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-08-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-09-02,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-10-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-11-04,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2024-12-02,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-01-02,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-02-03,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-03-03,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-04-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-05-05,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-06-02,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-07-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-08-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-09-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-10-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2025-12-01,REE,,,LA SECUITA,400,0.0,0.0,0.0,,Cataluña
2022-08-01,REE,,,LA SELVA,220,0.0,0.0,3.0,,Cataluña
2022-08-22,REE,,,LA SELVA,220,0.0,0.0,3.0,,Cataluña
2022-09-01,REE,,,LA SELVA,220,0.0,0.0,3.0,,Cataluña
2022-10-03,REE,,,LA SELVA,220,0.0,0.0,3.0,,Cataluña
2022-11-02,REE,,,LA SELVA,220,0.0,0.0,3.0,,Cataluña
2022-12-01,REE,,,LA SELVA,220,0.0,0.0,5.0,,Cataluña
2023-01-02,REE,,,LA SELVA,220,0.0,0.0,8.0,,Cataluña
2023-02-01,REE,,,LA SELVA,220,0.0,0.0,8.0,,Cataluña
2023-03-01,REE,,,LA SELVA,220,0.0,0.0,8.0,,Cataluña
2023-04-03,REE,,,LA SELVA,220,0.0,0.0,8.0,,Cataluña
2023-05-03,REE,,,LA SELVA,220,0.0,0.0,17.0,,Cataluña
2023-06-01,REE,,,LA SELVA,220,0.0,0.0,17.0,,Cataluña
2023-07-03,REE,,,LA SELVA,220,0.0,0.0,22.0,,Cataluña
2023-08-01,REE,,,LA SELVA,220,0.0,0.0,27.0,,Cataluña
2023-09-01,REE,,,LA SELVA,220,0.0,0.0,32.0,,Cataluña
2023-10-02,REE,,,LA SELVA,220,0.0,0.0,32.0,,Cataluña
2023-11-02,REE,,,LA SELVA,220,0.0,0.0,31.0,,Cataluña
2023-12-01,REE,,,LA SELVA,220,0.0,0.0,37.0,,Cataluña
2024-01-02,REE,,,LA SELVA,220,0.0,0.0,36.0,,Cataluña
2024-02-01,REE,,,LA SELVA,220,0.0,0.0,36.0,,Cataluña
2024-03-01,REE,,,LA SELVA,220,0.0,0.0,36.0,,Cataluña
2024-04-01,REE,,,LA SELVA,220,0.0,0.0,36.0,,Cataluña
2024-05-16,REE,,,LA SELVA,220,0.0,0.0,41.0,,Cataluña
2024-06-03,REE,,,LA SELVA,220,0.0,0.0,46.0,,Cataluña
2024-07-01,REE,,,LA SELVA,220,0.0,0.0,46.0,,Cataluña
2024-08-01,REE,,,LA SELVA,220,0.0,0.0,56.0,,Cataluña
2024-09-02,REE,,,LA SELVA,220,0.0,0.0,60.0,,Cataluña
2024-10-01,REE,,,LA SELVA,220,0.0,0.0,63.0,,Cataluña
2024-11-04,REE,,,LA SELVA,220,0.0,0.0,70.0,,Cataluña
2024-12-02,REE,,,LA SELVA,220,0.0,0.0,70.0,,Cataluña
2025-01-02,REE,,,LA SELVA,220,0.0,0.0,74.0,,Cataluña
2025-02-03,REE,,,LA SELVA,220,0.0,0.0,74.0,,Cataluña
2025-03-03,REE,,,LA SELVA,220,0.0,0.0,74.0,,Cataluña
2025-04-01,REE,,,LA SELVA,220,0.0,0.0,69.0,,Cataluña
2025-05-05,REE,,,LA SELVA,220,0.0,0.0,66.0,,Cataluña
2025-06-02,REE,,,LA SELVA,220,0.0,0.0,66.0,,Cataluña
2025-07-01,REE,,,LA SELVA,220,0.0,0.0,66.0,,Cataluña
2025-08-01,REE,,,LA SELVA,220,0.0,0.0,71.0,,Cataluña
2025-09-01,REE,,,LA SELVA,220,0.0,0.0,81.0,,Cataluña
2025-10-01,REE,,,LA SELVA,220,0.0,0.0,81.0,,Cataluña
2025-12-01,REE,,,LA SELVA,220,0.0,0.0,83.0,,Cataluña
2024-04-01,REE,,,LA SERENA (QUINTANA DE LA SERENA),400,0.0,0.0,0.0,,Extremadura
2022-08-01,REE,,,LA SOLANA,220,6.0,-90.0,304.0,96.0,Castilla-La Mancha
2022-08-22,REE,,,LA SOLANA,220,6.0,-96.0,304.0,102.0,Castilla-La Mancha
2022-09-01,REE,,,LA SOLANA,220,6.0,-96.0,304.0,102.0,Castilla-La Mancha
2022-10-03,REE,,,LA SOLANA,220,6.0,-96.0,304.0,102.0,Castilla-La Mancha
2022-11-02,REE,,,LA SOLANA,220,6.0,-96.0,304.0,102.0,Castilla-La Mancha
2022-12-01,REE,,,LA SOLANA,220,0.0,-96.0,310.0,96.0,Castilla-La Mancha
2023-01-02,REE,,,LA SOLANA,220,0.0,-65.0,310.0,65.0,Castilla-La Mancha
2023-02-01,REE,,,LA SOLANA,220,0.0,0.0,375.0,,Castilla-La Mancha
2023-03-01,REE,,,LA SOLANA,220,0.0,-19.0,375.0,19.0,Castilla-La Mancha
2023-04-03,REE,,,LA SOLANA,220,0.0,-19.0,375.0,19.0,Castilla-La Mancha
2023-05-03,REE,,,LA SOLANA,220,0.0,-19.0,375.0,19.0,Castilla-La Mancha
2023-06-01,REE,,,LA SOLANA,220,0.0,-19.0,375.0,19.0,Castilla-La Mancha
2023-07-03,REE,,,LA SOLANA,220,0.0,-19.0,375.0,19.0,Castilla-La Mancha
2023-08-01,REE,,,LA SOLANA,220,0.0,0.0,394.0,,Castilla-La Mancha
2023-09-01,REE,,,LA SOLANA,220,0.0,0.0,394.0,,Castilla-La Mancha
2023-10-02,REE,,,LA SOLANA,220,0.0,0.0,394.0,,Castilla-La Mancha
2023-11-02,REE,,,LA SOLANA,220,0.0,0.0,393.0,,Castilla-La Mancha
2023-12-01,REE,,,LA SOLANA,220,0.0,0.0,393.0,,Castilla-La Mancha
2024-01-02,REE,,,LA SOLANA,220,0.0,0.0,393.0,,Castilla-La Mancha
2024-02-01,REE,,,LA SOLANA,220,0.0,0.0,393.0,,Castilla-La Mancha
2024-03-01,REE,,,LA SOLANA,220,0.0,0.0,393.0,,Castilla-La Mancha
2024-04-01,REE,,,LA SOLANA,220,0.0,0.0,393.0,,Castilla-La Mancha
2024-05-16,REE,,,LA SOLANA,220,0.0,0.0,393.0,,Castilla-La Mancha
2024-06-03,REE,,,LA SOLANA,220,0.0,0.0,393.0,,Castilla-La Mancha
2024-07-01,REE,,,LA SOLANA,220,0.0,0.0,393.0,,Castilla-La Mancha
2024-08-01,REE,,,LA SOLANA,220,2.0,2.0,372.0,,Castilla-La Mancha
2024-09-02,REE,,,LA SOLANA,220,2.0,-116.0,372.0,118.0,Castilla-La Mancha
2024-10-01,REE,,,LA SOLANA,220,2.0,-161.0,372.0,163.0,Castilla-La Mancha
2024-11-04,REE,,,LA SOLANA,220,2.0,-93.0,372.0,95.0,Castilla-La Mancha
2024-12-02,REE,,,LA SOLANA,220,0.0,-160.0,392.0,160.0,Castilla-La Mancha
2025-01-02,REE,,,LA SOLANA,220,0.0,-158.0,392.0,158.0,Castilla-La Mancha
2025-02-03,REE,,,LA SOLANA,220,2.0,-156.0,372.0,158.0,Castilla-La Mancha
2025-03-03,REE,,,LA SOLANA,220,2.0,-146.0,372.0,148.0,Castilla-La Mancha
2025-04-01,REE,,,LA SOLANA,220,2.0,-139.0,372.0,141.0,Castilla-La Mancha
2025-05-05,REE,,,LA SOLANA,220,2.0,-143.0,372.0,145.0,Castilla-La Mancha
2025-06-02,REE,,,LA SOLANA,220,2.0,-50.0,372.0,52.0,Castilla-La Mancha
2025-07-01,REE,,,LA SOLANA,220,2.0,-50.0,372.0,52.0,Castilla-La Mancha
2025-08-01,REE,,,LA SOLANA,220,4.0,-48.0,372.0,52.0,Castilla-La Mancha
2025-09-01,REE,,,LA SOLANA,220,0.0,-4.0,420.0,4.0,Castilla-La Mancha
2025-10-01,REE,,,LA SOLANA,220,0.0,0.0,424.0,,Castilla-La Mancha
2025-12-01,REE,,,LA SOLANA,220,0.0,0.0,424.0,,Castilla-La Mancha
2022-08-01,REE,,,LA TORRECILLA,220,0.0,0.0,454.0,,Comunidad de Madrid
2022-08-22,REE,,,LA TORRECILLA,220,0.0,0.0,454.0,,Comunidad de Madrid
2022-09-01,REE,,,LA TORRECILLA,220,0.0,0.0,454.0,,Comunidad de Madrid
2022-10-03,REE,,,LA TORRECILLA,220,0.0,0.0,454.0,,Comunidad de Madrid
2022-11-02,REE,,,LA TORRECILLA,220,0.0,0.0,454.0,,Comunidad de Madrid
2022-12-01,REE,,,LA TORRECILLA,220,0.0,0.0,454.0,,Comunidad de Madrid
2023-01-02,REE,,,LA TORRECILLA,220,0.0,0.0,454.0,,Comunidad de Madrid
2023-02-01,REE,,,LA TORRECILLA,220,0.0,0.0,454.0,,Comunidad de Madrid
2023-03-01,REE,,,LA TORRECILLA,220,0.0,0.0,454.0,,Comunidad de Madrid
2023-04-03,REE,,,LA TORRECILLA,220,0.0,0.0,344.0,,Comunidad de Madrid
2023-05-03,REE,,,LA TORRECILLA,220,0.0,0.0,344.0,,Comunidad de Madrid
2023-06-01,REE,,,LA TORRECILLA,220,0.0,0.0,344.0,,Comunidad de Madrid
2023-07-03,REE,,,LA TORRECILLA,220,0.0,0.0,344.0,,Comunidad de Madrid
2023-08-01,REE,,,LA TORRECILLA,220,0.0,0.0,344.0,,Comunidad de Madrid
2023-09-01,REE,,,LA TORRECILLA,220,0.0,0.0,344.0,,Comunidad de Madrid
2023-10-02,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2023-11-02,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2023-12-01,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2024-01-02,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2024-02-01,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2024-03-01,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2024-04-01,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2024-05-16,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2024-06-03,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2024-07-01,REE,,,LA TORRECILLA,220,0.0,0.0,240.0,,Comunidad de Madrid
2024-08-01,REE,,,LA TORRECILLA,220,138.0,138.0,0.0,,Comunidad de Madrid
2024-09-02,REE,,,LA TORRECILLA,220,138.0,-410.0,0.0,548.0,Comunidad de Madrid
2024-10-01,REE,,,LA TORRECILLA,220,138.0,-909.0,0.0,1047.0,Comunidad de Madrid
2024-11-04,REE,,,LA TORRECILLA,220,138.0,-508.0,0.0,646.0,Comunidad de Madrid
2024-12-02,REE,,,LA TORRECILLA,220,138.0,-508.0,0.0,646.0,Comunidad de Madrid
2025-01-02,REE,,,LA TORRECILLA,220,138.0,-508.0,0.0,646.0,Comunidad de Madrid
2025-02-03,REE,,,LA TORRECILLA,220,138.0,-508.0,0.0,646.0,Comunidad de Madrid
2025-03-03,REE,,,LA TORRECILLA,220,138.0,-508.0,0.0,646.0,Comunidad de Madrid
2025-04-01,REE,,,LA TORRECILLA,220,28.0,-606.0,110.0,634.0,Comunidad de Madrid
2025-05-05,REE,,,LA TORRECILLA,220,28.0,-606.0,110.0,634.0,Comunidad de Madrid
2025-06-02,REE,,,LA TORRECILLA,220,28.0,-606.0,110.0,634.0,Comunidad de Madrid
2025-07-01,REE,,,LA TORRECILLA,220,28.0,-529.0,110.0,557.0,Comunidad de Madrid
2025-08-01,REE,,,LA TORRECILLA,220,28.0,-529.0,110.0,557.0,Comunidad de Madrid
2025-09-01,REE,,,LA TORRECILLA,220,28.0,-529.0,110.0,557.0,Comunidad de Madrid
2025-10-01,REE,,,LA TORRECILLA,220,28.0,-269.0,210.0,297.0,Comunidad de Madrid
2025-12-01,REE,,,LA TORRECILLA,220,4.0,-193.0,260.0,197.0,Comunidad de Madrid
2022-08-01,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2022-08-22,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2022-09-01,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2022-10-03,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2022-11-02,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2022-12-01,REE,,,LADA,400,0.0,0.0,4.0,,Principado de Asturias
2023-01-02,REE,,,LADA,400,0.0,0.0,4.0,,Principado de Asturias
2023-02-01,REE,,,LADA,400,0.0,0.0,4.0,,Principado de Asturias
2023-03-01,REE,,,LADA,400,0.0,0.0,4.0,,Principado de Asturias
2023-04-03,REE,,,LADA,400,0.0,0.0,4.0,,Principado de Asturias
2023-05-03,REE,,,LADA,400,0.0,0.0,4.0,,Principado de Asturias
2023-06-01,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2023-07-03,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2023-08-01,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2023-09-01,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2023-10-02,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2023-11-02,REE,,,LADA,400,0.0,0.0,0.0,,Principado de Asturias
2023-12-01,REE,,,LADA,400,0.0,0.0,4.0,,Principado de Asturias
2024-01-02,REE,,,LADA,400,0.0,0.0,8.0,,Principado de Asturias
2024-02-01,REE,,,LADA,400,0.0,0.0,8.0,,Principado de Asturias
2024-03-01,REE,,,LADA,400,0.0,0.0,9.0,,Principado de Asturias
2024-04-01,REE,,,LADA,400,0.0,0.0,9.0,,Principado de Asturias
2024-05-16,REE,,,LADA,400,0.0,0.0,9.0,,Principado de Asturias
2024-06-03,REE,,,LADA,400,0.0,0.0,24.0,,Principado de Asturias
2024-07-01,REE,,,LADA,400,0.0,0.0,24.0,,Principado de Asturias
2024-08-01,REE,,,LADA,400,0.0,0.0,52.0,,Principado de Asturias
2024-09-02,REE,,,LADA,400,0.0,0.0,52.0,,Principado de Asturias
2024-10-01,REE,,,LADA,400,0.0,0.0,55.0,,Principado de Asturias
2024-11-04,REE,,,LADA,400,0.0,0.0,55.0,,Principado de Asturias
2024-12-02,REE,,,LADA,400,0.0,0.0,55.0,,Principado de Asturias
2025-01-02,REE,,,LADA,400,0.0,0.0,55.0,,Principado de Asturias
2025-02-03,REE,,,LADA,400,0.0,0.0,52.0,,Principado de Asturias
2025-03-03,REE,,,LADA,400,0.0,0.0,52.0,,Principado de Asturias
2025-04-01,REE,,,LADA,400,0.0,0.0,48.0,,Principado de Asturias
2025-05-05,REE,,,LADA,400,0.0,0.0,43.0,,Principado de Asturias
2025-06-02,REE,,,LADA,400,0.0,0.0,51.0,,Principado de Asturias
2025-07-01,REE,,,LADA,400,0.0,0.0,46.0,,Principado de Asturias
2025-08-01,REE,,,LADA,400,0.0,0.0,46.0,,Principado de Asturias
2025-09-01,REE,,,LADA,400,0.0,-5.0,46.0,5.0,Principado de Asturias
2025-10-01,REE,,,LADA,400,0.0,-5.0,46.0,5.0,Principado de Asturias
2025-12-01,REE,,,LADA,400,0.0,-5.0,40.0,5.0,Principado de Asturias
2022-08-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2022-08-22,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2022-09-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2022-10-03,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2022-11-02,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2022-12-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-01-02,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-02-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-03-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-04-03,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-05-03,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-06-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-07-03,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-08-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-09-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-10-02,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-11-02,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2023-12-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2024-01-02,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2024-02-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2024-03-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2024-04-01,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2024-05-16,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
2024-06-03,REE,,,LAGUARDIA,220,0.0,0.0,199.0,,País Vasco
